u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,ref,bridge,junction,tunnel,geometry
4471602444,4475345925,0,450615477,trunk,2,,,True,False,36.115287791222485,,,roundabout,,"LINESTRING (-63.169049 46.261717, -63.169122 46.261736, -63.1692 46.261743, -63.169277 46.261736, -63.16935 46.261716, -63.169413 46.261684, -63.169463 46.261642)"
4471602444,2100516108,0,"[450615478, 906327230]",trunk,2,,Upton Road,True,False,102.02379790530802,1;TCH,,,,"LINESTRING (-63.169049 46.261717, -63.169208 46.261797, -63.169295 46.261865, -63.169407 46.261963, -63.169647 46.262246, -63.169757 46.262354, -63.169846 46.26244)"
4471602456,4475345925,0,480211303,trunk,1,,Upton Road,True,False,46.21059028201603,1;TCH,,,,"LINESTRING (-63.169658 46.262035, -63.169598 46.261933, -63.169552 46.261857, -63.169463 46.261642)"
4471602456,12954229,0,654504517,trunk_link,1,,,True,False,171.03260822015446,,,,,"LINESTRING (-63.169658 46.262035, -63.169647 46.261833, -63.169704 46.261718, -63.169801 46.261577, -63.16999 46.26144, -63.170502 46.261216, -63.171059 46.260982)"
4471602462,4471602444,0,450233795,primary,2,70,Capital Drive,True,False,265.81691891358093,1;TCH,,,,"LINESTRING (-63.16584 46.262533, -63.166583 46.262379, -63.167847 46.262001, -63.168068 46.261932, -63.168278 46.261856, -63.168559 46.261744, -63.168666 46.261717, -63.168739 46.261704, -63.168816 46.261698, -63.16888 46.261699, -63.169049 46.261717)"
4471602462,13457411,0,450236828,primary,4,70,Capital Drive,False,True,638.3188335147404,,,,,"LINESTRING (-63.16584 46.262533, -63.16238 46.263613, -63.160926 46.264045, -63.159767 46.264253, -63.158314 46.264335, -63.158046 46.264351)"
4475345925,4471602437,0,1158960573,trunk,2,,,True,False,6.117176732358223,,,roundabout,,"LINESTRING (-63.169463 46.261642, -63.169496 46.261592)"
4475368357,4475368381,0,450617246,residential,,,Maypoint Road,False,False,93.05973630595442,,,,,"LINESTRING (-63.169252 46.259969, -63.169239 46.260037, -63.169193 46.260098, -63.16912 46.260144, -63.169029 46.260171, -63.16893 46.260174, -63.168835 46.260155, -63.168764 46.26012, -63.16871 46.260071, -63.168681 46.260014, -63.168678 46.259953, -63.168701 46.259894, -63.16875 46.259843, -63.168818 46.259804)"
4475368357,4475368377,0,450617246,residential,,,Maypoint Road,False,True,24.306371729188655,,,,,"LINESTRING (-63.169252 46.259969, -63.169239 46.259916, -63.169204 46.259866, -63.169152 46.259825, -63.169086 46.259796)"
4475368357,4475368376,0,450617247,residential,,,Maypoint Road,False,True,94.58444130880413,,,,,"LINESTRING (-63.169252 46.259969, -63.16975 46.259817, -63.170307 46.259651, -63.170381 46.25963)"
4475368376,9918148172,0,"[1229252809, 47338722]",tertiary,,,Maypoint Road,False,False,229.82875809734657,,,,,"LINESTRING (-63.170381 46.25963, -63.170593 46.25999, -63.17061 46.260059, -63.17059 46.260114, -63.170557 46.260161, -63.17052 46.260198, -63.170402 46.260241, -63.170008 46.260351, -63.1699 46.26038, -63.168948 46.260643, -63.168873 46.260691, -63.168838 46.260734, -63.168839 46.26083, -63.168841 46.260894)"
4475368376,4475368384,0,47338722,tertiary,,,Maypoint Road,False,True,79.58562467011794,,,,,"LINESTRING (-63.170381 46.25963, -63.170132 46.259195, -63.17 46.258965)"
4475368376,4475368357,0,450617247,residential,,,Maypoint Road,False,False,94.58444130880413,,,,,"LINESTRING (-63.170381 46.25963, -63.170307 46.259651, -63.16975 46.259817, -63.169252 46.259969)"
4475368377,4475368357,0,450617246,residential,,,Maypoint Road,False,False,24.306371729188648,,,,,"LINESTRING (-63.169086 46.259796, -63.169152 46.259825, -63.169204 46.259866, -63.169239 46.259916, -63.169252 46.259969)"
4475368377,4475368381,0,450617246,residential,,,Maypoint Road,False,True,21.409193237598164,,,,,"LINESTRING (-63.169086 46.259796, -63.16902 46.259781, -63.16895 46.259777, -63.168882 46.259785, -63.168818 46.259804)"
4475368377,4475368380,0,450617248,residential,,,Maypoint Road,False,False,66.06650563197319,,,,,"LINESTRING (-63.169086 46.259796, -63.169113 46.259756, -63.169215 46.259607, -63.169199 46.259394, -63.1691 46.259236)"
4475368380,4475368383,0,450617250,residential,,,Maypoint Road,False,False,70.96456787485992,,,,,"LINESTRING (-63.1691 46.259236, -63.168271 46.259515)"
4475368380,4475368377,0,450617248,residential,,,Maypoint Road,False,True,66.0665056319732,,,,,"LINESTRING (-63.1691 46.259236, -63.169199 46.259394, -63.169215 46.259607, -63.169113 46.259756, -63.169086 46.259796)"
4475368380,4475368384,0,450617250,residential,,,Maypoint Road,False,True,75.44002970636868,,,,,"LINESTRING (-63.1691 46.259236, -63.169347 46.259159, -63.169926 46.258986, -63.17 46.258965)"
4475368381,4475368377,0,450617246,residential,,,Maypoint Road,False,False,21.409193237598167,,,,,"LINESTRING (-63.168818 46.259804, -63.168882 46.259785, -63.16895 46.259777, -63.16902 46.259781, -63.169086 46.259796)"
4475368381,4475368357,0,450617246,residential,,,Maypoint Road,False,True,93.0597363059544,,,,,"LINESTRING (-63.168818 46.259804, -63.16875 46.259843, -63.168701 46.259894, -63.168678 46.259953, -63.168681 46.260014, -63.16871 46.260071, -63.168764 46.26012, -63.168835 46.260155, -63.16893 46.260174, -63.169029 46.260171, -63.16912 46.260144, -63.169193 46.260098, -63.169239 46.260037, -63.169252 46.259969)"
4475368381,4475368383,0,450617249,residential,,,Maypoint Road,False,False,54.64212086501139,,,,,"LINESTRING (-63.168818 46.259804, -63.168672 46.259654, -63.168271 46.259515)"
4475368383,4475368385,0,450617250,residential,,,Maypoint Road,False,False,15.730723658591321,,,,,"LINESTRING (-63.168271 46.259515, -63.16809 46.259582)"
4475368383,4475368380,0,450617250,residential,,,Maypoint Road,False,True,70.96456787485992,,,,,"LINESTRING (-63.168271 46.259515, -63.1691 46.259236)"
4475368383,4475368381,0,450617249,residential,,,Maypoint Road,False,True,54.64212086501139,,,,,"LINESTRING (-63.168271 46.259515, -63.168672 46.259654, -63.168818 46.259804)"
4475368384,4475368376,0,47338722,tertiary,,,Maypoint Road,False,False,79.58562467011794,,,,,"LINESTRING (-63.17 46.258965, -63.170132 46.259195, -63.170381 46.25963)"
4475368384,1884431416,0,47338722,tertiary,,,Maypoint Road,False,True,162.01236300037237,,,,,"LINESTRING (-63.17 46.258965, -63.169893 46.258788, -63.169747 46.258534, -63.169706 46.258461, -63.169428 46.257994, -63.169214 46.257613)"
4475368384,4475368380,0,450617250,residential,,,Maypoint Road,False,False,75.44002970636868,,,,,"LINESTRING (-63.17 46.258965, -63.169926 46.258986, -63.169347 46.259159, -63.1691 46.259236)"
4475368385,4475368383,0,450617250,residential,,,Maypoint Road,False,True,15.730723658591321,,,,,"LINESTRING (-63.16809 46.259582, -63.168271 46.259515)"
4475368385,4475368393,0,450617250,residential,,,Maypoint Road,False,False,200.84726604017763,,,,,"LINESTRING (-63.16809 46.259582, -63.168063 46.259606, -63.168161 46.259974, -63.168186 46.260066, -63.168202 46.26015, -63.168238 46.26033, -63.168146 46.260354, -63.167889 46.26042, -63.167704 46.260467, -63.167442 46.260582, -63.167253 46.260635, -63.167195 46.260613, -63.166993 46.260538, -63.166876 46.260504)"
4475368385,4475368393,1,450617250,residential,,,Maypoint Road,False,True,148.01580933985184,,,,,"LINESTRING (-63.16809 46.259582, -63.167479 46.259767, -63.167346 46.259807, -63.166876 46.260504)"
4475368393,4475368395,0,450617251,residential,,,Maypoint Road,False,False,33.93170079712492,,,,,"LINESTRING (-63.166876 46.260504, -63.166786 46.260803)"
4475368393,4475368385,0,450617250,residential,,,Maypoint Road,False,False,148.01580933985184,,,,,"LINESTRING (-63.166876 46.260504, -63.167346 46.259807, -63.167479 46.259767, -63.16809 46.259582)"
4475368393,4475368385,1,450617250,residential,,,Maypoint Road,False,True,200.84726604017763,,,,,"LINESTRING (-63.166876 46.260504, -63.166993 46.260538, -63.167195 46.260613, -63.167253 46.260635, -63.167442 46.260582, -63.167704 46.260467, -63.167889 46.26042, -63.168146 46.260354, -63.168238 46.26033, -63.168202 46.26015, -63.168186 46.260066, -63.168161 46.259974, -63.168063 46.259606, -63.16809 46.259582)"
4475368395,4475368393,0,450617251,residential,,,Maypoint Road,False,True,33.93170079712492,,,,,"LINESTRING (-63.166786 46.260803, -63.166876 46.260504)"
4475368395,4475368395,0,450617251,residential,,,Maypoint Road,False,False,201.51434626955893,,,,,"LINESTRING (-63.166786 46.260803, -63.166911 46.2611, -63.166159 46.261361, -63.166072 46.261348, -63.166031 46.2612, -63.166036 46.261083, -63.166264 46.260985, -63.16657 46.260854, -63.166786 46.260803)"
4475368395,4475368395,1,450617251,residential,,,Maypoint Road,False,True,201.51434626955893,,,,,"LINESTRING (-63.166786 46.260803, -63.16657 46.260854, -63.166264 46.260985, -63.166036 46.261083, -63.166031 46.2612, -63.166072 46.261348, -63.166159 46.261361, -63.166911 46.2611, -63.166786 46.260803)"
4591304196,318534240,0,28968154,residential,,,Newland Crescent,False,False,88.52581369515894,,,,,"LINESTRING (-63.13723 46.246438, -63.136751 46.245714)"
4591304196,4591304197,0,463933124,residential,,,Newland Crescent,False,True,60.6845181076875,,,,,"LINESTRING (-63.13723 46.246438, -63.137951 46.246217)"
4591304196,318534178,0,28968154,residential,,,Newland Crescent,False,True,226.62842413517876,,,,,"LINESTRING (-63.13723 46.246438, -63.137653 46.247078, -63.137694 46.247104, -63.137765 46.247112, -63.1394 46.246588)"
4591304197,4591304196,0,463933124,residential,,,Newland Crescent,False,False,60.6845181076875,,,,,"LINESTRING (-63.137951 46.246217, -63.13723 46.246438)"
4594575123,311074756,0,66103777,tertiary,,,Allen Street,False,True,155.83846447348114,,,,,"LINESTRING (-63.12441 46.248287, -63.124333 46.248311, -63.124163 46.24836, -63.123869 46.248445, -63.12367 46.248508, -63.123453 46.248577, -63.123007 46.248719, -63.122687 46.248822, -63.122562 46.248862)"
4594575123,3414558855,0,1385989621,tertiary,1,,Allen Street,True,False,39.2442572808888,,,,,"LINESTRING (-63.12441 46.248287, -63.124524 46.248283, -63.124628 46.248245, -63.124718 46.24822, -63.124898 46.248205)"
4596652002,218867971,0,8626107,tertiary,2,40,Nassau Street,False,True,5.554845615387836,,,,,"LINESTRING (-63.145062 46.245822, -63.145129 46.245803)"
4596652002,218860033,0,8626107,tertiary,2,40,Nassau Street,False,False,98.09491857580578,,,,,"LINESTRING (-63.145062 46.245822, -63.143948 46.246151, -63.143889 46.246169)"
4596652002,218866790,0,20470476,residential,,,Selkirk Crescent,False,True,240.44684084968983,,,,,"LINESTRING (-63.145062 46.245822, -63.144408 46.244728, -63.144378 46.244687, -63.144321 46.244649, -63.144258 46.244643, -63.143151 46.244975)"
4598132350,4602446852,0,464732494,trunk_link,2,50,,True,False,219.21145593357102,,,,,"LINESTRING (-63.111701 46.240185, -63.112711 46.24088, -63.112845 46.240964, -63.11295 46.24103, -63.113097 46.24111, -63.113207 46.241174, -63.113314 46.241226, -63.113534 46.241322, -63.113747 46.2414, -63.113872 46.241444)"
4598132350,2644273102,0,744186243,trunk,2,60,Trans Canada Highway,True,False,281.5308560906127,1;TCH,,,,"LINESTRING (-63.111701 46.240185, -63.111898 46.240394, -63.112124 46.240578, -63.11249 46.240857, -63.112804 46.241071, -63.113095 46.241277, -63.113224 46.241382, -63.113306 46.241462, -63.113397 46.241567, -63.113473 46.241678, -63.113533 46.241808, -63.113581 46.241952, -63.113606 46.242074, -63.113619 46.242256)"
4598132373,13124072721,0,1427590653,trunk,2,50,Trans Canada Highway,True,False,8.872319361742665,1;TCH,,,,"LINESTRING (-63.113994 46.241483, -63.113978 46.241404)"
4598132373,4600374992,0,479530964,primary,2,50,Grafton Street,True,False,30.324475949677172,,,,,"LINESTRING (-63.113994 46.241483, -63.114078 46.241506, -63.11418 46.241534, -63.114367 46.241571)"
4598132387,4600374992,0,259095077,trunk_link,1,,,True,False,89.25068203802155,,,,,"LINESTRING (-63.113779 46.242226, -63.113948 46.241912, -63.114051 46.241766, -63.114127 46.241682, -63.114162 46.241651, -63.114195 46.241628, -63.114258 46.241593, -63.114367 46.241571)"
4598132387,4598132373,0,479530949,trunk,2,50,Riverside Drive,True,False,84.28256596873089,1;TCH,,,,"LINESTRING (-63.113779 46.242226, -63.113978 46.241538, -63.113994 46.241483)"
4600374992,2622454931,0,465003827,primary,2,50,Grafton Street,True,False,138.19551324329993,,,,,"LINESTRING (-63.114367 46.241571, -63.11454 46.2416, -63.114749 46.241624, -63.1149 46.241638, -63.11512 46.241656, -63.115489 46.241664, -63.11576 46.241646, -63.115966 46.241606, -63.116134 46.241565)"
4602446852,4598132373,0,479530955,trunk_link,2,,,True,False,10.364104867771454,,,,,"LINESTRING (-63.113872 46.241444, -63.113994 46.241483)"
4602446852,2644273102,0,479530957,trunk_link,2,50,,True,False,92.45325148647545,,,,,"LINESTRING (-63.113872 46.241444, -63.113653 46.242144, -63.113619 46.242256)"
4611981552,10003257158,0,1092239140,primary,,,St Peters Road,True,False,31.751155448490284,,,,,"LINESTRING (-63.119117 46.259306, -63.119177 46.259263, -63.119226 46.259182, -63.119272 46.259139, -63.11935 46.259074)"
4611981552,318528872,0,"[1382669196, 395657791]",primary,,50,St Peters Road,False,False,88.8697320102076,,,,,"LINESTRING (-63.119117 46.259306, -63.119097 46.259369, -63.119059 46.259486, -63.118945 46.259838, -63.118864 46.260086)"
4611985240,10003257173,0,1092238456,secondary,2,,Brackley Point Road,True,False,17.15856146989903,15,,,,"LINESTRING (-63.119985 46.259337, -63.119983 46.259264, -63.119923 46.259194)"
4611985240,318528601,0,"[395657778, 1382669148, 1382669197]",secondary,,,Brackley Point Road,False,False,103.40815312632749,15,,,,"LINESTRING (-63.119985 46.259337, -63.12003 46.259401, -63.120069 46.259456, -63.120157 46.25959, -63.120488 46.260144, -63.12052 46.26019)"
4624347438,5333834887,0,66103773,tertiary,,,Mount Edward Road,False,False,114.57448149774818,,,,,"LINESTRING (-63.145729 46.279052, -63.145112 46.278114)"
4624347438,5333834887,1,"[552448569, 1267827355, 467831759]",unclassified,2,,"['MacLeod Cres', 'Bevan Crescent', 'MacLeod Crescent']",False,"[False, True]",630.1216632089669,,,,,"LINESTRING (-63.145729 46.279052, -63.147669 46.278457, -63.148097 46.278326, -63.148625 46.278164, -63.148743 46.278083, -63.148782 46.278004, -63.148769 46.277911, -63.14866 46.277729, -63.148616 46.27766, -63.148378 46.27728, -63.14824 46.277196, -63.148074 46.27717, -63.146566 46.277649, -63.145112 46.278114)"
4624347438,10858466,0,66103773,tertiary,,,Mount Edward Road,False,True,363.22505132786983,,,,,"LINESTRING (-63.145729 46.279052, -63.146162 46.279733, -63.14763 46.282043)"
4634744839,1693665757,0,"[469063395, 157142924]",residential,1,,Heartz Road,False,False,1585.7548722593176,,,,,"LINESTRING (-63.086622 46.271156, -63.087116 46.272083, -63.088049 46.273981, -63.088189 46.274189, -63.088757 46.275316, -63.090174 46.278386, -63.09091 46.280003, -63.091393 46.280818, -63.091575 46.280952, -63.092274 46.281311, -63.095331 46.283624, -63.095457 46.283719)"
4726093899,312399228,0,479525614,trunk,4,70,Riverside Drive,False,True,34.027518132943236,1;TCH,,,,"LINESTRING (-63.106219 46.263182, -63.105826 46.26304)"
4726093899,3414558860,0,334345325,trunk,4,70,Riverside Drive,False,False,361.8568002646747,1;TCH,,,,"LINESTRING (-63.106219 46.263182, -63.106428 46.263256, -63.109117 46.264154, -63.110461 46.264592)"
4726093903,2622719613,0,256625813,residential,,,Southgate Lane,False,True,13.369045520033481,,,,,"LINESTRING (-63.10558 46.263427, -63.105529 46.263506, -63.10551 46.263537)"
4726093903,312399228,0,479525615,residential,,,Southgate Lane,False,False,46.958945138983964,,,,,"LINESTRING (-63.10558 46.263427, -63.105759 46.263145, -63.105767 46.263132, -63.105826 46.26304)"
4726093903,4726093899,0,479525616,trunk_link,,,,True,False,61.09093295418232,,,,,"LINESTRING (-63.10558 46.263427, -63.105786 46.263258, -63.105905 46.26319, -63.10592 46.263181, -63.106022 46.263169, -63.106219 46.263182)"
4736383316,2100522121,0,349158314,secondary,,,Brackley Point Road,False,False,277.96698658628577,15,,,,"LINESTRING (-63.137567 46.285474, -63.137755 46.286039, -63.138102 46.28713, -63.138358 46.287913)"
4736383316,3550769599,0,480668850,secondary,,,Brackley Point Road,True,False,74.91061752818784,15,,,,"LINESTRING (-63.137567 46.285474, -63.137538 46.285346, -63.137444 46.285232, -63.137307 46.285069, -63.13728 46.285031, -63.137255 46.284985, -63.137255 46.284919, -63.137265 46.284852)"
4736383427,2100723065,0,349158315,tertiary,,,Sherwood Road,False,False,415.986503751902,,,,,"LINESTRING (-63.138476 46.284448, -63.139224 46.284248, -63.14057 46.283901, -63.141063 46.283774, -63.141433 46.283678, -63.141845 46.283571, -63.141942 46.283546, -63.143541 46.283127)"
4736383427,3550769602,0,480668856,tertiary,,,Sherwood Road,True,False,102.7967643654039,,,,,"LINESTRING (-63.138476 46.284448, -63.138259 46.284475, -63.138026 46.284515, -63.137805 46.284556, -63.137695 46.284581, -63.137592 46.28461, -63.137472 46.28464, -63.137408 46.28465, -63.137345 46.284651, -63.137181 46.284636)"
4955153780,602871442,0,505624981,residential,,,Nash Drive,False,True,440.30519866875795,,,,,"LINESTRING (-63.162117 46.256648, -63.163083 46.256385, -63.163286 46.256392, -63.163388 46.256369, -63.163464 46.256351, -63.163777 46.256252, -63.164237 46.256107, -63.164901 46.255897, -63.165915 46.255576, -63.165974 46.255494, -63.165459 46.254611, -63.165424 46.254552)"
5034072436,5034072454,0,515478775,residential,,,Gardiner Drive,False,True,133.6928958509826,,,,,"LINESTRING (-63.181991 46.295777, -63.182131 46.295791, -63.182268 46.295776, -63.18239 46.295754, -63.182541 46.29572, -63.182686 46.295688, -63.182813 46.295659, -63.183099 46.295595, -63.183458 46.295515, -63.18366 46.295472)"
5034072436,5034072436,0,700198601,residential,,,Gardiner Drive,False,False,74.57521763553623,,,,,"LINESTRING (-63.181991 46.295777, -63.181934 46.295763, -63.181816 46.29573, -63.181717 46.295681, -63.181705 46.295634, -63.181733 46.295583, -63.181828 46.295558, -63.181908 46.29557, -63.181961 46.2956, -63.181991 46.295664, -63.181994 46.295704, -63.181991 46.295777)"
5034072436,5034072436,1,700198601,residential,,,Gardiner Drive,False,True,74.57521763553623,,,,,"LINESTRING (-63.181991 46.295777, -63.181994 46.295704, -63.181991 46.295664, -63.181961 46.2956, -63.181908 46.29557, -63.181828 46.295558, -63.181733 46.295583, -63.181705 46.295634, -63.181717 46.295681, -63.181816 46.29573, -63.181934 46.295763, -63.181991 46.295777)"
5034072451,318519200,0,28967675,residential,,,Stockman Drive,False,False,84.74376450599556,,,,,"LINESTRING (-63.187902 46.294342, -63.187632 46.294187, -63.18739 46.294063, -63.187215 46.29397, -63.187038 46.293868)"
5034072451,318519334,0,28967675,residential,,,Stockman Drive,False,True,84.8218454796678,,,,,"LINESTRING (-63.187902 46.294342, -63.188195 46.2945, -63.188253 46.294531, -63.188493 46.294658, -63.188776 46.294807)"
5034072451,5034072454,0,515478775,residential,,,Gardiner Drive,False,False,354.8964312213891,,,,,"LINESTRING (-63.187902 46.294342, -63.18784 46.294397, -63.187674 46.294548, -63.187562 46.294611, -63.187483 46.294643, -63.18739 46.294667, -63.1873 46.29469, -63.187102 46.294733, -63.187004 46.294754, -63.186804 46.294803, -63.186692 46.294827, -63.186533 46.294862, -63.186464 46.294877, -63.186258 46.29492, -63.185995 46.294976, -63.185958 46.294983, -63.18574 46.295028, -63.185688 46.295038, -63.185452 46.295089, -63.185183 46.295147, -63.18509 46.295168, -63.184807 46.295229, -63.184757 46.29524, -63.18464 46.295265, -63.184467 46.295299, -63.184302 46.295332, -63.18411 46.295376, -63.184043 46.295391, -63.18366 46.295472)"
5034072454,318519956,0,28967680,residential,,,Fox Run Drive,False,True,112.62822401392054,,,,,"LINESTRING (-63.18366 46.295472, -63.183819 46.295809, -63.183848 46.295864, -63.183906 46.295947, -63.183978 46.296015, -63.184192 46.296132, -63.18431 46.296196, -63.184436 46.296266, -63.184459 46.296278)"
5034072454,5034072436,0,515478775,residential,,,Gardiner Drive,False,False,133.6928958509826,,,,,"LINESTRING (-63.18366 46.295472, -63.183458 46.295515, -63.183099 46.295595, -63.182813 46.295659, -63.182686 46.295688, -63.182541 46.29572, -63.18239 46.295754, -63.182268 46.295776, -63.182131 46.295791, -63.181991 46.295777)"
5034072454,5034072451,0,515478775,residential,,,Gardiner Drive,False,True,354.89643122138904,,,,,"LINESTRING (-63.18366 46.295472, -63.184043 46.295391, -63.18411 46.295376, -63.184302 46.295332, -63.184467 46.295299, -63.18464 46.295265, -63.184757 46.29524, -63.184807 46.295229, -63.18509 46.295168, -63.185183 46.295147, -63.185452 46.295089, -63.185688 46.295038, -63.18574 46.295028, -63.185958 46.294983, -63.185995 46.294976, -63.186258 46.29492, -63.186464 46.294877, -63.186533 46.294862, -63.186692 46.294827, -63.186804 46.294803, -63.187004 46.294754, -63.187102 46.294733, -63.1873 46.29469, -63.18739 46.294667, -63.187483 46.294643, -63.187562 46.294611, -63.187674 46.294548, -63.18784 46.294397, -63.187902 46.294342)"
5037631604,3550719626,0,349152557,unclassified,,50,Walsh Road,False,True,180.19643172142528,,,,,"LINESTRING (-63.152689 46.275302, -63.152918 46.275647, -63.152936 46.27589, -63.15294 46.276118, -63.153415 46.276814)"
5039676956,5039676956,0,516215428,tertiary,,,Queen Street,True,False,80.59279209401521,,,,,"LINESTRING (-63.123043 46.230578, -63.123096 46.230568, -63.123142 46.230546, -63.123153 46.230535, -63.123174 46.230515, -63.123191 46.230478, -63.123189 46.23044, -63.123169 46.230404, -63.123134 46.230375, -63.123087 46.230355, -63.123033 46.230347, -63.122979 46.230351, -63.122929 46.230368, -63.122889 46.230394, -63.122865 46.230428, -63.122857 46.230466, -63.122868 46.230504, -63.122895 46.230536, -63.122916 46.230549, -63.122937 46.230562, -63.122988 46.230576, -63.123043 46.230578)"
5039676956,8682424,0,516215432,tertiary,,,Queen Street,False,True,214.54870659184576,,,,,"LINESTRING (-63.123043 46.230578, -63.123069 46.230667, -63.123094 46.230696, -63.123447 46.230958, -63.123523 46.23104, -63.123715 46.231188, -63.123751 46.231216, -63.123802 46.231255, -63.124215 46.231562, -63.124363 46.231661, -63.124796 46.231984, -63.124853 46.232027)"
5299948066,1887716454,0,28946899,residential,,,Browns Court,False,True,101.68988981627254,,,,,"LINESTRING (-63.143229 46.256509, -63.142945 46.256604, -63.14287 46.256629, -63.142545 46.256736, -63.142147 46.256864, -63.142035 46.256903)"
5333834887,10858465,0,66103773,tertiary,,,Mount Edward Road,False,False,144.76085745223847,,,,,"LINESTRING (-63.145112 46.278114, -63.14435 46.276924)"
5333834887,4624347438,0,66103773,tertiary,,,Mount Edward Road,False,True,114.57448149774818,,,,,"LINESTRING (-63.145112 46.278114, -63.145729 46.279052)"
5333834887,4624347438,1,"[552448569, 1267827355, 467831759]",unclassified,2,,"['MacLeod Cres', 'Bevan Crescent', 'MacLeod Crescent']",False,"[False, True]",630.1216632089668,,,,,"LINESTRING (-63.145112 46.278114, -63.146566 46.277649, -63.148074 46.27717, -63.14824 46.277196, -63.148378 46.27728, -63.148616 46.27766, -63.14866 46.277729, -63.148769 46.277911, -63.148782 46.278004, -63.148743 46.278083, -63.148625 46.278164, -63.148097 46.278326, -63.147669 46.278457, -63.145729 46.279052)"
5747649626,12954196,0,178419438,unclassified,,,,False,True,25.860363104522218,,,,,"LINESTRING (-63.136108 46.254165, -63.13591 46.254354)"
5747649626,1887716431,0,178419438,unclassified,,,,False,False,66.71542235818866,,,,,"LINESTRING (-63.136108 46.254165, -63.136152 46.254123, -63.136203 46.254076, -63.136606 46.253724, -63.136642 46.253692)"
5747649626,5747649631,0,606133529,unclassified,,,,True,False,29.016009986114504,,,,,"LINESTRING (-63.136108 46.254165, -63.136036 46.254178, -63.135947 46.254175, -63.135862 46.254149, -63.135762 46.254101)"
5747649631,12954196,0,606133528,unclassified,,,,False,False,30.24973590871059,,,,,"LINESTRING (-63.135762 46.254101, -63.13591 46.254354)"
5747649631,2133741456,0,606133528,unclassified,,,,False,True,24.224152144804545,,,,,"LINESTRING (-63.135762 46.254101, -63.135644 46.2539)"
5747649634,5747649635,0,606133531,unclassified,,,,True,False,30.47695070265764,,,,,"LINESTRING (-63.141601 46.257073, -63.141963 46.256962)"
5747649635,1887716454,0,606133531,unclassified,,,,True,False,8.589661230900163,,,,,"LINESTRING (-63.141963 46.256962, -63.142035 46.256903)"
5747649635,4035455948,0,401082842,primary,2,50,University Avenue,True,False,386.77019338827455,,,,,"LINESTRING (-63.141963 46.256962, -63.142286 46.257491, -63.142878 46.258356, -63.143554 46.259396, -63.143809 46.259782, -63.143917 46.259914, -63.144111 46.260102)"
5747701299,318525972,0,334311317,tertiary,,,Oak Drive,False,True,163.23090018231014,,,,,"LINESTRING (-63.127374 46.269507, -63.129304 46.268893)"
5747701299,5747701311,0,606139815,tertiary,,,Oak Drive,True,False,28.473058675936162,,,,,"LINESTRING (-63.127374 46.269507, -63.127141 46.269556, -63.127024 46.269589)"
5747701300,5747701312,0,606139800,secondary,,,,True,False,5.51412603381295,15,,roundabout,,"LINESTRING (-63.126857 46.269582, -63.126837 46.269602, -63.126827 46.269626)"
5747701301,5747701316,0,606139800,secondary,,,,True,False,4.763383925569496,15,,roundabout,,"LINESTRING (-63.12702 46.269682, -63.127036 46.269664, -63.127045 46.269643)"
5747701303,5747701300,0,606139800,secondary,,,,True,False,6.825091215044187,15,,roundabout,,"LINESTRING (-63.126937 46.269558, -63.126907 46.269561, -63.12688 46.269569, -63.126857 46.269582)"
5747701303,5747701304,0,606139801,secondary,,,Brackley Point Road,True,False,40.54222878496504,15,,,,"LINESTRING (-63.126937 46.269558, -63.126877 46.269483, -63.126672 46.269243)"
5747701304,318527607,0,8292303,secondary,,,Brackley Point Road,False,True,302.2694447189174,15,,,,"LINESTRING (-63.126672 46.269243, -63.124992 46.266785)"
5747701304,5747701300,0,606139802,secondary,,,Brackley Point Road,True,False,40.24494918533716,15,,,,"LINESTRING (-63.126672 46.269243, -63.126812 46.269504, -63.126857 46.269582)"
5747701307,312757237,0,606139799,secondary,,,Brackley Point Road,True,False,38.61871584774977,15,,,,"LINESTRING (-63.126933 46.26971, -63.126985 46.269753, -63.127115 46.269928, -63.127188 46.270008)"
5747701307,5747701301,0,606139800,secondary,,,,True,False,7.565888889509976,15,,roundabout,,"LINESTRING (-63.126933 46.26971, -63.126966 46.269707, -63.126996 46.269697, -63.12702 46.269682)"
5747701310,318527483,0,606139807,tertiary,,,Oak Drive,False,False,62.51779140992501,,,,,"LINESTRING (-63.126502 46.26977, -63.125769 46.270013)"
5747701310,5747701313,0,606139812,tertiary,,,Oak Drive,True,False,29.347034189248966,,,,,"LINESTRING (-63.126502 46.26977, -63.126867 46.269692)"
5747701311,5747701303,0,606139800,secondary,,,,True,False,7.737673190809524,15,,roundabout,,"LINESTRING (-63.127024 46.269589, -63.127 46.269572, -63.12697 46.269562, -63.126937 46.269558)"
5747701312,5747701310,0,606139810,tertiary,,,Oak Drive,True,False,29.68722686890864,,,,,"LINESTRING (-63.126827 46.269626, -63.126502 46.26977)"
5747701312,5747701313,0,606139800,secondary,,,,True,False,8.281820612036428,15,,roundabout,,"LINESTRING (-63.126827 46.269626, -63.12683 46.269651, -63.126843 46.269674, -63.126867 46.269692)"
5747701313,5747701307,0,606139800,secondary,,,,True,False,5.529526600552193,15,,roundabout,,"LINESTRING (-63.126867 46.269692, -63.126898 46.269705, -63.126933 46.26971)"
